  -700.00000      -700.00000       0.0000000       100000.00    
  -680.00000      -700.00000       0.0000000       100000.00    
  -660.00000      -700.00000       0.0000000       100000.00    
  -640.00000      -700.00000       0.0000000       100000.00    
  -620.00000      -700.00000       0.0000000       100000.00    
  -600.00000      -700.00000       0.0000000       100000.00    
  -580.00000      -700.00000       0.0000000       100000.00    
  -560.00000      -700.00000       0.0000000       100000.00    
  -540.00000      -700.00000       0.0000000       100000.00    
  -520.00000      -700.00000       0.0000000       100000.00    
  -500.00000      -700.00000       0.0000000       100000.00    
  -480.00000      -700.00000       0.0000000       100000.00    
  -460.00000      -700.00000       0.0000000       100000.00    
  -440.00000      -700.00000       0.0000000       100000.00    
  -420.00000      -700.00000       0.0000000       100000.00    
  -400.00000      -700.00000       0.0000000       100000.00    
  -380.00000      -700.00000       0.0000000       100000.00    
  -360.00000      -700.00000       0.0000000       100000.00    
  -340.00000      -700.00000       0.0000000       100000.00    
  -320.00000      -700.00000       0.0000000       100000.00    
  -300.00000      -700.00000       0.0000000       100000.00    
  -280.00000      -700.00000       0.0000000       100000.00    
  -260.00000      -700.00000       0.0000000       100000.00    
  -240.00000      -700.00000      1.86108635E-03  -35.311958    
  -220.00000      -700.00000      8.76632705E-02  -32.760464    
  -200.00000      -700.00000      0.39021724      -29.729588    
  -180.00000      -700.00000       1.1492951      -26.493643    
  -160.00000      -700.00000       3.0341601      -23.246788    
  -140.00000      -700.00000       6.7875290      -20.118650    
  -120.00000      -700.00000       8.1545706      -17.181242    
  -100.00000      -700.00000       8.7811041      -14.339643    
  -80.000000      -700.00000       9.0604887      -11.501798    
  -60.000000      -700.00000       9.1641703      -8.6647158    
  -40.000000      -700.00000       9.2254009      -5.8154569    
  -20.000000      -700.00000       9.2537880      -2.9603500    
   0.0000000      -700.00000       9.9150505      4.04222718E-08
   20.000000      -700.00000       9.2537851       2.9603527    
   40.000000      -700.00000       9.2254000       5.8154564    
   60.000000      -700.00000       9.1641817       8.6646976    
   80.000000      -700.00000       9.0604858       11.501810    
   100.00000      -700.00000       8.7811050       14.339642    
   120.00000      -700.00000       8.1545782       17.181217    
   140.00000      -700.00000       6.7875314       20.118654    
